Publisher Name,Publisher Registry Id,Publisher Type,Timeliness,Forward looking,Comprehensiveness,Score
Child Rights Coalition Asia,crcasia,Regional NGO,12.5,33.333333333333336,74.97685185185185,40.27006172839506
Child-to-Child,ctc,International NGO,0.0,0.0,0.0,0.0
Child.org,child-dot_org,International NGO,0.0,0.0,0.0,0.0
ChildFund International,childfund,International NGO,0.0,0.0,0.0,0.0
ChildHope UK,childhopeuk,International NGO,0.0,0.0,77.01388888888889,25.671296296296294
Children in Crisis,cic,International NGO,0.0,0.0,79.86111111111111,26.62037037037037
CHOICE for Youth and Sexuality,cfyas,International NGO,12.5,0.0,77.08333333333333,29.86111111111111
Christian Aid,caid,International NGO,87.5,66.66666666666667,68.09229053790044,74.08631906818904
Christian Aid Ireland,caid_ireland,International NGO,87.5,98.33333333333333,70.3125,85.38194444444444
Christian Blind Mission (UK) Ltd.,cbm,International NGO,62.5,5.333333333333333,70.28935185185186,46.0408950617284
Christian Engineers in Development,ced,International NGO,0.0,0.0,63.05555555555556,21.01851851851852
Church of England - The Archbishops' Council,coe-abc,"Academic, Training and Research",0.0,0.0,0.0,0.0
CIFAL Scotland,cifal,"Academic, Training and Research",0.0,0.0,0.0,0.0
CINI,cini_jhk,National NGO,0.0,0.0,0.0,0.0
CISU,cisu,National NGO,100.0,73.66666666666667,68.64501890691733,80.77056185786134
City of London Corporation,col-greenfinance,Other Public Sector,0.0,0.0,0.0,0.0
CIVICUS World Alliance for Citizen Participation,civicus,International NGO,25.0,33.333333333333336,91.66666666666667,50.0
CIVIL INITIATIVES FOR DEVELOPMENT AND PEACE INDIA,cividep,National NGO,12.5,16.666666666666668,67.70833333333333,32.291666666666664
CLASP,clasp,International NGO,37.5,0.0,64.27777777777777,33.925925925925924
Clean Clothes Campaign,ccc,International NGO,50.0,0.0,80.20833333333333,43.40277777777777
ClientEarth,clientearth-1,International NGO,37.5,0.0,66.38888888888889,34.629629629629626
CLIMATE ACTION PLATFORM - AFRICA,cap-a,National NGO,0.0,0.0,59.02777777777778,19.675925925925927
Climate Bonds Initiative,cbi,International NGO,0.0,0.0,0.0,0.0
Climate Investment Funds,cif,Multilateral,0.0,0.0,43.477868112014455,14.492622704004818
Climate Policy Initiative,cpi,"Academic, Training and Research",0.0,0.0,56.354166666666664,18.78472222222222
Clinton Health Access Initiative,chai,International NGO,62.5,58.333333333333336,70.83333333333333,63.88888888888889
CNV Internationaal,nl-kvk-54436222-27541,National NGO,12.5,0.0,78.80387453519066,30.434624845063553
Coalition for Epidemic Preparedness Innovations,cepi,International NGO,50.0,0.0,67.36111111111111,39.120370370370374
Coalition of African Lesbians (CAL),cal_2000-pu,International NGO,0.0,0.0,77.79166666666667,25.930555555555557
Cobra Collective CIC,cobracollective,International NGO,0.0,0.0,65.27777777777777,21.759259259259256
COC Nederland,cocnl_publisher,National NGO,0.0,0.0,77.29992229992229,25.766640766640762
CODA International,coda,International NGO,0.0,0.0,0.0,0.0
Coffey International Development,coffey,Private Sector,37.5,28.333333333333332,67.07115009746587,44.301494476933065
ColaLife,colalife,National NGO,0.0,0.0,74.86111111111111,24.953703703703706
Collectif Stratégies Alimentaires,csa,National NGO,25.0,66.66666666666667,85.92592592592592,59.19753086419754
Comité pour l'abolition des dettes illégitimes,cadtm,National NGO,0.0,0.0,0.0,0.0
COMMISSION JUSTICE ET PAIX ASBL (cjp),cjp,National NGO,25.0,66.66666666666667,83.33333333333333,58.333333333333336
Commonwealth Local Government Forum,clgf_data,International NGO,0.0,0.0,75.55555555555556,25.185185185185187
Commune de Adja-Ouere - Bénin,adja-ouere,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Adjarra - Bénin,adjarra,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Adjohoun - Bénin,adjohoun,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Akpro-Missérété - Bénin,akpro-misserete,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Allada - Bénin,allada,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Aplahoué - Bénin,aplahoue,Other Public Sector,0.0,0.0,78.47222222222223,26.15740740740741
Commune de Avrankou - Bénin,avrankou,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Bopa - Bénin,bopa,Other Public Sector,0.0,0.0,78.47222222222223,26.15740740740741
Commune de Comè - Bénin,come,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Dangbo - Benin,dangbo,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Ifangni - Bénin,ifangni,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Klouékanmè - Bénin,klouekanme,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Kpomassè - Bénin,kpomasse,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Kétou - Bénin,ketou,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Lalo - Bénin,lalo,Other Public Sector,0.0,0.0,78.47222222222223,26.15740740740741
Commune de Parakou - Bénin,parakou,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Pobè - Bénin,pobe,Other Public Sector,0.0,0.0,78.47222222222223,26.15740740740741
Commune de Toffo - Bénin,toffo,Other Public Sector,0.0,0.0,0.0,0.0
Commune de Toviklin - Bénin,toviklin,Other Public Sector,0.0,0.0,78.47222222222223,26.15740740740741
Commune de Zè - Bénin,ze,Other Public Sector,0.0,0.0,0.0,0.0
Compassion UK,comp_uk,International NGO,0.0,0.0,0.0,0.0
Concern Worldwide,concern_worldwide,International NGO,75.0,0.0,62.04154641654641,45.68051547218213
Concern Worldwide UK,concernuk,International NGO,75.0,0.0,60.33700096200096,45.11233365400032
Conciliation Resources,cr,International NGO,0.0,0.0,59.212962962962955,19.73765432098765
Conciliation Resources Australia,cra,Regional NGO,25.0,0.0,59.583333333333336,28.194444444444446
Concordis International,concordis,International NGO,0.0,0.0,0.0,0.0
CONEXIÓN,conexionla,Regional NGO,12.5,26.666666666666668,72.5,37.22222222222222
Confederation of Danish Industry,di,Private Sector,12.5,0.0,68.40277777777777,26.96759259259259
Conflict Dynamics International,cdi,International NGO,0.0,0.0,0.0,0.0
"Conflict, Stability and Security Fund",cssf,Government,0.0,0.0,0.0,0.0
Congodorpen vzw,congodorpen,National NGO,25.0,66.66666666666667,87.03703703703704,59.5679012345679
Conseil et Appui pour l'Education à la Base Mali,caeb_mali,National NGO,0.0,0.0,84.72222222222223,28.240740740740744
Conservation International Foundation,c_i_f,International NGO,0.0,0.0,65.83333333333333,21.944444444444443
Consortium for Street Children,csc,International NGO,0.0,0.0,42.77777777777778,14.25925925925926
Consortium of Reproductive Health Associations (CORHA),corha,National NGO,0.0,0.0,64.58333333333333,21.527777777777775
Construction Sector Transparency Initiative (CoST),cost_uk,International NGO,0.0,0.0,62.92275828460039,20.974252761533464
convention de la société civile ivoirienne,csci_benkadi,National NGO,12.5,33.333333333333336,88.88888888888889,44.90740740740741
Coopération par l'Education et la Culture,cec,National NGO,25.0,66.66666666666667,84.25925925925927,58.641975308641975
Cord,cord,Regional NGO,0.0,0.0,0.0,0.0
Cordaid,cordaid,International NGO,87.5,0.0,76.02315248388511,54.507717494628366
Corus International,corus,International NGO,0.0,0.0,0.0,0.0
Cowater International Inc,cowater,Private Sector,50.0,0.0,65.26620370370371,38.42206790123457
Cowater UK Limited,cowateruk,Private Sector,50.0,0.0,0.0,16.666666666666668
COWI,cowi,Other Public Sector,0.0,0.0,0.0,0.0
Coöperatief Climate Fund Managers U.A.,cfm,Private Sector,0.0,0.0,58.522798008092124,19.507599336030708
CRANE,crane,National NGO,0.0,0.0,0.0,0.0
CREA,creausa-org,International NGO,12.5,5.0,76.41304585835836,31.304348619452785
Croix-Rouge de Belgique Communauté francophone - Activités internationales ASBL,crb-ai_admin,National NGO,25.0,66.66666666666667,85.89065255731923,59.18577307466197
Cross-Government Prosperity Fund,prosperityfund,Government,0.0,0.0,0.0,0.0
Crown Agents Limited,cal,Private Sector,12.5,0.0,86.11111111111111,32.870370370370374
CUAMM Trustees,cuammtrustees,National NGO,0.0,0.0,0.0,0.0
Cyan International,cyan,International NGO,0.0,0.0,0.0,0.0
D. Capital Partners,dcapitalpartners,Public Private Partnership,0.0,0.0,67.84188034188034,22.613960113960115
DAI Global Health,healthpartners-international,Private Sector,0.0,0.0,47.77777777777778,15.925925925925926
DAI Global UK,dai-e,Private Sector,25.0,16.0,73.99691358024693,38.33230452674898
Dalberg Catalyst,dalbergcatalyst,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Damiaanactie / Action Damien,damien-foundation,National NGO,0.0,0.0,84.49074074074073,28.16358024691358
dance4life,dance4life,International NGO,0.0,0.0,0.0,0.0
DanChurchAid,dca,International NGO,75.0,98.66666666666667,69.20374179949546,80.95680282205404
Danish Family Planning Association,dfpa,National NGO,25.0,1.6666666666666667,68.64787581699346,31.771514161220043
Danish Refugee Council,drc,International NGO,87.5,34.0,67.73500087077673,63.07833362359224
Danmission,danmission,National NGO,50.0,104.0,60.16975308641975,71.38991769547324
Data4Development,d4d,Private Sector,0.0,0.0,79.86111111111111,26.62037037037037
DataDrivenFinance Kenya Ltd,ddfkenya,Private Sector,0.0,0.0,0.0,0.0
David Gordon Memorial Hospital,dgmh,"Academic, Training and Research",0.0,0.0,0.0,0.0
Dawuro Development Association,dawuro_da,"Academic, Training and Research",0.0,0.0,0.0,0.0
DCAF - Geneva Centre for Security Sector Governance,dcaf,Foundation,62.5,0.0,75.97222222222223,46.15740740740741
DeafKidz International,dki1151219,International NGO,0.0,0.0,72.08333333333333,24.027777777777775
DECP,decp,National NGO,0.0,0.0,76.48169482846902,25.49389827615634
DeepRoot Consulting,dr,Private Sector,0.0,0.0,68.05555555555556,22.685185185185187
Defence for Children International Netherlands - ECPAT Netherlands,dciecpatnl,National NGO,25.0,21.333333333333332,65.84521687462863,37.39285006932065
Delivery Associates Ltd,delivery_associates,Private Sector,0.0,0.0,59.02777777777778,19.675925925925927
Deloitte Touche Tohmatsu India LLP,dttillp,Private Sector,0.0,0.0,0.0,0.0
Democracy Reporting International gGmbH,dri,International NGO,12.5,66.66666666666667,82.63888888888889,53.93518518518518
Democratic Governance Facility,dgf,Other Public Sector,0.0,0.0,80.55555555555556,26.85185185185185
"Denmark - Ministry of Foreign Affairs, Danida",danida,Government,100.0,12.666666666666666,78.93611668918544,63.86759445195071
Department for International Trade,dit,Government,0.0,0.0,0.0,0.0
Desmond Tutu HIV Foundation,dthfxx12,"Academic, Training and Research",0.0,0.0,68.39646464646465,22.79882154882155
Development Aid from People to People (DAPP) Malawi,dapp,National NGO,0.0,0.0,71.43518518518519,23.81172839506173
Development Expertise Center,dec_ethiopia,National NGO,0.0,0.0,79.86111111111111,26.62037037037037
Development Initiatives Poverty Research,dipr,International NGO,12.5,0.0,0.0,4.166666666666667
Development Media International,dmi_admin,International NGO,0.0,0.0,0.0,0.0
Development Organisation of the Rural Poor,dorp-org,National NGO,0.0,0.0,0.0,0.0
Developments In Literacy Trust UK,diltuk,International NGO,0.0,0.0,0.0,0.0
Devidayal Solar Solutions Private Limited,ddsolar,Private Sector,0.0,0.0,57.5,19.166666666666668
Diakonia (Sweden),diakonia-sweden,International NGO,25.0,66.66666666666667,61.80555555555556,51.15740740740741
Digital Campus,dc,"Academic, Training and Research",0.0,0.0,0.0,0.0
Direcção Provincial de Saúde de Nampula,dps-nampula,Government,0.0,0.0,70.83333333333333,23.61111111111111
Disability and Development Partners,ddp,International NGO,0.0,0.0,64.95370370370371,21.651234567901238
Disability Rights Advocacy Fund,draf,International NGO,0.0,0.0,0.0,0.0
Disability Rights Fund,drf,International NGO,0.0,0.0,62.361111111111114,20.787037037037038
Disabled People's Organisations Denmark,dpod,National NGO,0.0,34.666666666666664,70.07478632478633,34.91381766381767
Disasters Emergency Committee,dec-uk,National NGO,0.0,0.0,77.63888888888889,25.87962962962963
"Discovery Learning Alliance, Inc.",dla,International NGO,0.0,0.0,0.0,0.0
DiXi Group NGO,dixigroup,National NGO,37.5,0.0,64.58333333333333,34.02777777777778
Djapo,djapo,National NGO,0.0,66.66666666666667,59.583333333333336,42.083333333333336
DKT - (Pakistan),dkt,Private Sector,0.0,0.0,50.55555555555556,16.85185185185185
DKT Ethiopia,dkt_ethiopia,International NGO,12.5,50.0,72.22222222222221,44.90740740740741
DKT International,dkti,International NGO,12.5,0.0,82.63888888888889,31.712962962962962
DKT RD Congo,dkt_drc,National NGO,0.0,0.0,75.69444444444444,25.23148148148148
DNH Mali (Direction Nationale de l’Hydraulique du Mali),pca-gire,Government,0.0,0.0,0.0,0.0
Doctors of the World (NL)/ Dokters van de Wereld,mdmnl,International NGO,0.0,0.0,58.02777777777778,19.34259259259259
Doctors of the World UK,dotw_uk,International NGO,0.0,0.0,0.0,0.0
Doctors with Africa CUAMM,cuamm,International NGO,0.0,0.0,49.84126984126984,16.613756613756614
Dorcas Aid International,dai,International NGO,87.5,12.0,78.08730158730158,59.19576719576719
Down syndrome Foundation Nigeria,dsfn,National NGO,0.0,0.0,0.0,0.0
Drugs for Neglected Diseases initiative (DNDi),dndi_transparency,"Academic, Training and Research",12.5,0.0,78.47222222222223,30.324074074074076
DUF - The Danish Youth Council,duf,National NGO,25.0,32.0,71.45054176281796,42.81684725427266
Dynamo International asbl,dynamo_international,National NGO,25.0,66.66666666666667,85.69444444444446,59.12037037037038
Défi Belgique Afrique,dba,National NGO,25.0,66.66666666666667,78.47222222222223,56.71296296296297
Dóchas - Irish Association of Non Governmental Development Organisations,dochas,National NGO,0.0,0.0,65.47979797979798,21.826599326599325
"E3 - Ecología, Economía y Etíca",grupoe3,Private Sector,0.0,0.0,63.05555555555556,21.01851851851852
EABX,eabx,Private Sector,0.0,0.0,65.27777777777777,21.759259259259256
Earthworm Foundation,ewf,International NGO,0.0,0.0,0.0,0.0
East African Playgrounds,eap,International NGO,0.0,0.0,73.61111111111111,24.537037037037038
ECDPM,ecdpm,"Academic, Training and Research",25.0,0.0,0.0,8.333333333333334
Echos Communication,ec,National NGO,0.0,0.0,0.0,0.0
Eclosio,eclosio,National NGO,25.0,66.66666666666667,85.49382716049382,59.053497942386834
Economic and Social Fund for Development,esfd,Government,0.0,0.0,68.05555555555556,22.685185185185187
Economic and Social Research Foundation (ESRF),esrf,"Academic, Training and Research",0.0,0.0,70.83333333333333,23.61111111111111
Ecorys Nederland B.V.,ecorysnl,Private Sector,0.0,0.0,0.0,0.0
Ecorys UK,ecuk,Private Sector,25.0,16.333333333333332,71.875,37.73611111111111
Ecovega Enterprises,ecovega,Private Sector,0.0,0.0,0.0,0.0
Educate!,educate,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Education Cannot Wait,ecw,Multilateral,50.0,0.0,65.27777777777777,38.425925925925924
"Education Development Center, Inc.",edc,International NGO,12.5,0.0,0.0,4.166666666666667
Education Development Trust,eddevtrust,International NGO,25.0,100.0,74.75694444444444,66.58564814814815
Edukans Foundation,edukans_foundation,International NGO,0.0,0.0,0.0,0.0
ELEVATE Hong Kong Holdings Limited,elevatelimited,Private Sector,0.0,0.0,0.0,0.0
Elrha,elrha,International NGO,25.0,0.0,77.08333333333333,34.02777777777778
Elton John AIDS Foundation,ejaf,Foundation,37.5,0.0,0.0,12.5
Emissa,emissa,National NGO,0.0,0.0,54.6031746031746,18.2010582010582
Emmanuel International UK,eiuk,International NGO,0.0,0.0,0.0,0.0
EMMS International,emms,International NGO,62.5,0.0,75.05709266578832,45.85236422192944
Energy 4 Impact,e4i,International NGO,0.0,0.0,57.5,19.166666666666668
Energy Saving Trust,energy_saving_trust,Other Public Sector,25.0,0.0,74.30555555555556,33.101851851851855
Enfance Tiers Monde Kinderen Derde Wereld,etmkdw,National NGO,25.0,33.333333333333336,84.72222222222223,47.68518518518519
EngenderHealth,ehorg,International NGO,12.5,0.0,74.23611111111111,28.912037037037038
EngenderHealth Ethiopia,engenderhealth_eth,International NGO,12.5,0.0,75.34722222222223,29.28240740740741
Engineers Without Borders Canada,ewb_canada,International NGO,0.0,0.0,49.14351851851852,16.381172839506174
Enhanced Integrated Framework,eif,Multilateral,25.0,0.0,58.541666666666664,27.847222222222218
Enroot,nroot,Private Sector,0.0,0.0,64.58333333333333,21.527777777777775
"Entiqal for Training ""Partners for Good""",pfg,National NGO,0.0,0.0,0.0,0.0
Entraide et Fraternité,ef_,National NGO,25.0,66.66666666666667,80.61507936507937,57.42724867724868
Equality Fund,ef,International NGO,25.0,0.0,53.401234567901234,26.13374485596708
equileap,equileap,International NGO,0.0,0.0,85.41666666666667,28.472222222222225
Ethical Trading Initiative,eti,International NGO,12.5,25.0,82.98611111111111,40.16203703703704
Ethiopiaid Ireland,ethiopiaidireland,International NGO,0.0,0.0,68.05555555555556,22.685185185185187
Ethiopiaid UK,ethiopiaiduk,International NGO,62.5,0.0,63.260233918128655,41.92007797270955
Ethiopian Horticulture Producer Exporters Association (EHPEA),ehpea,National NGO,12.5,0.0,0.0,4.166666666666667
Ethiopian Public Health Association,epha,Other Public Sector,0.0,0.0,0.0,0.0
Ethiopian Women Lawyers Association,ewla,National NGO,0.0,0.0,83.33333333333333,27.777777777777775
Ethiopian Women with Disabilities National Assocation,ewdna2025,National NGO,12.5,33.333333333333336,85.41666666666667,43.75
Eurasia Partnership Foundation,epf,Foundation,0.0,0.0,63.05555555555556,21.01851851851852
European Bank for Reconstruction and Development,ebrd,Multilateral,87.5,0.0,79.81537347040423,55.771791156801406
European Commission - Humanitarian Aid & Civil Protection,ec-echo,Other Public Sector,100.0,58.333333333333336,94.45890299974529,84.26407877769287
European Commission - International Partnerships,ec-intpa,Other Public Sector,100.0,28.333333333333332,93.59782161793787,73.97705165042373
European Commission - Neighbourhood and Enlargement Negotiations,ec-near,Other Public Sector,100.0,23.0,91.66100824613494,71.55366941537831
European Commission - Service for Foreign Policy Instruments,ec-fpi,Other Public Sector,100.0,0.0,86.56397116946897,62.18799038982299
European Forest Institute,efi,"Academic, Training and Research",0.0,0.0,65.27777777777777,21.759259259259256
European Institute of Peace,eip,Other Public Sector,0.0,0.0,48.75,16.25
European Investment Bank,eib,Multilateral,100.0,0.0,66.95538745476377,55.651795818254584
European Journalism Centre,ejc,National NGO,0.0,0.0,82.84722222222223,27.615740740740744
Eve Organization for Women Development,eveowd,National NGO,0.0,33.333333333333336,83.33333333333333,38.888888888888886
EveryChild,evc,International NGO,0.0,0.0,0.0,0.0
Excellent Development,excellent,International NGO,0.0,0.0,0.0,0.0
Exeter Ethiopia Link,eel,International NGO,0.0,0.0,0.0,0.0
Fair Wear Foundation,fwf,International NGO,25.0,33.333333333333336,74.16071428571428,44.16468253968254
FairChain Foundation,fc-f,International NGO,0.0,0.0,61.80555555555556,20.60185185185185
Fairfood International,fairfood,National NGO,12.5,22.0,88.42592592592592,40.97530864197531
Fairtrade Belgium,fairtrade_be,National NGO,25.0,66.66666666666667,81.94444444444444,57.870370370370374
Fairtrade Labelling Organizations International e.V.,fairtrade_international,International NGO,0.0,0.0,0.0,0.0
Faith to Action Network,f2a,International NGO,12.5,33.333333333333336,78.76388888888889,41.53240740740741
Family Aids Caring Trust,fact,National NGO,0.0,0.0,82.63888888888889,27.546296296296294
Family Counseling and Development Foundation,fcdf,National NGO,62.5,33.333333333333336,85.41666666666667,60.416666666666664
Family Guidance Association of Ethiopia,fgae_ethiopia,National NGO,0.0,0.0,75.69444444444444,25.23148148148148
Family Life Education Program,flepuganda,National NGO,0.0,0.0,0.0,0.0
Farm Africa,fa,International NGO,0.0,0.0,53.333333333333336,17.77777777777778
Fauna & Flora International,ffi_publisher,International NGO,75.0,100.0,77.08333333333333,84.02777777777777
Federation of Women Lawyers Kenya,fida,National NGO,25.0,33.333333333333336,94.44444444444444,50.925925925925924
fedesarrollo,fedesarrollo,Private Sector,0.0,0.0,0.0,0.0
Feed the Minds,ftm-291333,International NGO,0.0,0.0,82.63888888888889,27.546296296296294
Female,female,National NGO,0.0,0.0,70.83333333333333,23.61111111111111
FHI360,fhi360,International NGO,0.0,0.0,63.05555555555556,21.01851851851852
Fiabel,fiabel,National NGO,0.0,0.0,0.0,0.0
FIAN Belgium,fian-belgium,National NGO,25.0,66.66666666666667,83.33333333333333,58.333333333333336
"Field Ready, USA",field_ready,International NGO,0.0,0.0,79.86111111111111,26.62037037037037
Fight for Humanity,ffh,International NGO,25.0,66.66666666666667,59.02777777777778,50.23148148148149
Fight Hunger Foundation,fhf,National NGO,0.0,0.0,0.0,0.0
Financial Sector Deepening Uganda,fsduganda,National NGO,0.0,0.0,0.0,0.0
FIND,finddiagnostics,Foundation,0.0,0.0,69.44444444444443,23.14814814814814
Find Your Feet,fyf,International NGO,0.0,0.0,79.62962962962962,26.543209876543205
Finland - Ministry for Foreign Affairs,finland_mfa,Government,100.0,0.0,67.11400930472688,55.7046697682423
Finn Church Aid (Kirkon Ulkomaanapu sr),fca,International NGO,0.0,0.0,0.0,0.0
FMDQ Group PLC,fmdqgroupplc_2013,Private Sector,0.0,0.0,65.27777777777777,21.759259259259256
FMO,fmo,Public Private Partnership,62.5,0.0,72.37836949375411,44.95945649791804
FONCABA ASBL KBA VZW,foncaba,National NGO,0.0,0.0,0.0,0.0
Fondation Hirondelle,fh_ch,International NGO,0.0,0.0,62.361111111111114,20.787037037037038
Fondo Centroamericano de Mujeres,fcam,Foundation,25.0,16.666666666666668,84.25925925925927,41.97530864197531
Fonds voor Ontwikkelingssamenwerking - Socialistische Solidariteit VZW,fos,National NGO,25.0,66.66666666666667,84.0,58.555555555555564
Food and Agriculture Organization of the United Nations (FAO),fao,Multilateral,62.5,0.6666666666666666,78.19018067031529,47.11894911232732
Food for the Hungry UK,fh,International NGO,0.0,0.0,0.0,0.0
Forest Trends Association,forest-trends,International NGO,0.0,0.0,51.80555555555556,17.26851851851852
Forests Monitor,fm,International NGO,0.0,0.0,0.0,0.0
Forests of the World,fowdk,International NGO,12.5,0.0,61.3510101010101,24.617003367003367
Forever Sabah,fs,National NGO,0.0,0.0,0.0,0.0
Forum for Africa Women Educationalist Regional Secretariat,fawe-rs,Regional NGO,12.5,12.333333333333334,83.63425925925927,36.15586419753087
forum for women in democracy,fowode,National NGO,75.0,33.333333333333336,94.44444444444444,67.5925925925926
Forum Universitaire pour la Coopération Internationale au Développement -FUCID ASBL,fucid,National NGO,25.0,50.0,84.25925925925927,53.086419753086425
Fosera Solarsystems GmbH & Co. KG aA,fosaa,"Academic, Training and Research",0.0,0.0,65.27777777777777,21.759259259259256
Foundation for Social Improvement,the_fsi,"Academic, Training and Research",0.0,0.0,74.30555555555556,24.76851851851852
France - Ministry for Europe and Foreign Affairs,france,Government,50.0,0.0,0.0,16.666666666666668
FRANK Water,frankwater,International NGO,0.0,0.0,0.0,0.0
Free a Girl,freeagirl,Foundation,25.0,33.333333333333336,67.07175925925927,41.8016975308642
Free Press Unlimited,free_press_unlimited,International NGO,62.5,0.0,74.53703703703704,45.67901234567901
Freedom Forum,ff,National NGO,0.0,0.0,55.763888888888886,18.587962962962962
Friends of Kipkelion,kipkelion,Regional NGO,0.0,0.0,0.0,0.0
Friends of Publish What You Fund,friendsofpwyf,International NGO,0.0,0.0,59.30555555555556,19.76851851851852
Friends of the Earth International,foei,International NGO,0.0,33.333333333333336,80.90277777777777,38.0787037037037
Friends of the Earth-Ghana,foe-ghana,National NGO,0.0,0.0,71.38888888888889,23.796296296296294
Friendship,fb_2023,National NGO,0.0,0.0,0.0,0.0
Frontclear,frontclear_ftap,Private Sector,0.0,0.0,59.02777777777778,19.675925925925927
Frontline AIDS,f-aids,International NGO,37.5,0.0,81.09567901234568,39.531893004115226
Frères des Hommes,fdhommes,National NGO,12.5,66.66666666666667,84.72222222222223,54.62962962962964
FSD Africa,fsdafrica,International NGO,12.5,0.0,71.71069671069671,28.070232236898903
Fundacion Acceso,fundacion-acceso,Regional NGO,0.0,0.0,0.0,0.0
Fundacion Pacto Especializada en el Apoyo de Iniciativas Sociales,feadin,Regional NGO,0.0,0.0,61.80555555555556,20.60185185185185
Fundación Avina,fundacionavina,Foundation,0.0,33.333333333333336,71.90972222222223,35.081018518518526
Fundación de Antropología Forense de Guatemala,fafg,International NGO,0.0,0.0,0.0,0.0
Fundación Fondo Mujeres del Sur,fms,Foundation,25.0,33.333333333333336,83.88888888888889,47.40740740740741
Fundación Gaia Amazonas,gaia,Regional NGO,0.0,33.333333333333336,78.125,37.15277777777778
Fundación Oriéntame,orientame,National NGO,0.0,0.0,66.52777777777777,22.175925925925924
GALZ,galz,National NGO,12.5,0.0,77.68518518518519,30.06172839506173
Gates Foundation,bmgf,Foundation,100.0,49.0,93.57117714856224,80.85705904952074
Gatsby Africa,ga,Foundation,0.0,25.0,72.04861111111111,32.34953703703704
"Gavi, the vaccine alliance",gavi,Public Private Partnership,100.0,97.0,90.47469826293678,95.82489942097892
GEF Secretariat,gef,Multilateral,75.0,0.0,74.95593399361834,49.98531133120611
GEMS Education Solutions,mgcubed,Private Sector,0.0,0.0,0.0,0.0
Gender at Work,genderatwork,International NGO,25.0,33.333333333333336,81.03174603174602,46.455026455026456
Gender Equality Network,gen,National NGO,0.0,0.0,0.0,0.0
Gender Links,gl,Regional NGO,0.0,24.333333333333332,63.25,29.194444444444443
Geneva International Centre for Humanitarian Demining,gichd,Foundation,0.0,0.0,69.01041666666667,23.003472222222225
GEOMOUN ASBL,geomoun,National NGO,25.0,66.66666666666667,86.66666666666667,59.44444444444445
George Institute for Global Health,tgi_india,"Academic, Training and Research",12.5,66.66666666666667,65.83333333333333,48.333333333333336
Germany - Federal Foreign Office,fo_germany,Government,0.0,66.66666666666667,75.39021164021165,47.352292768959444
Germany - Ministry for Economic Cooperation and Development,bmz,Government,100.0,29.333333333333332,88.14223737654302,72.49185690329212
Germany GIZ Non BMZ,giz,Other Public Sector,50.0,82.33333333333333,74.07407407407408,68.80246913580247
GHANA NETHERLANDS BUSINESS & CULTURE COUNCIL,gnbcc,National NGO,12.5,0.0,87.43686868686868,33.31228956228956
Girls Not Brides: The Global Partnership to End Child Marriage,girlsnotbrides,International NGO,0.0,0.0,0.0,0.0
Girls’ Education Challenge – Fund Manager PwC,gecfundmanagerpwc,Private Sector,12.5,0.0,67.70833333333333,26.73611111111111
Giro555 (Stichting Samenwerkende Hulporganisaties),giro555,International NGO,0.0,0.0,72.36805555555556,24.122685185185187
GiveDirectly,givedirectly,International NGO,0.0,0.0,0.0,0.0
Global Action Nepal,gan,National NGO,0.0,0.0,0.0,0.0
Global Alliance for Livestock Veterinary Medicines,galvmed,International NGO,25.0,33.333333333333336,77.08333333333333,45.138888888888886
Global Alliance for TB Drug Development,tb-a,"Academic, Training and Research",0.0,0.0,68.05555555555556,22.685185185185187
Global Anaesthesia Development Partnerships,gadp,"Academic, Training and Research",0.0,0.0,63.05555555555556,21.01851851851852
Global Antibiotic Research and Development Partnership,gardp,Public Private Partnership,12.5,0.0,69.68954248366013,27.396514161220043
Global Canopy,globalcanopy,International NGO,0.0,0.0,0.0,0.0
Global Disability Innovation Hub,gdihub,"Academic, Training and Research",12.5,0.0,0.0,4.166666666666667
Global Focus,globaltfokus,National NGO,25.0,0.0,64.58333333333333,29.86111111111111
Global Fund for Community Foundations,gfcf,Foundation,25.0,33.333333333333336,83.33333333333333,47.22222222222222
Global Fund to End Modern Slavery,gfems,National NGO,0.0,0.0,60.763888888888886,20.25462962962963
Global Green Growth Institute (GGGI),gggi,Multilateral,25.0,0.0,74.09026207484153,33.03008735828051
Global Impact Investing Network,giin,National NGO,0.0,0.0,76.25,25.416666666666668
Global Innovation Fund,gif,International NGO,62.5,0.0,57.87699296890473,40.12566432296824
Global Integrity,gi,International NGO,0.0,0.0,80.01543209876543,26.671810699588477
Global Network of People Living with HIV (GNP+),gnpplus,International NGO,12.5,10.0,67.4423076923077,29.98076923076923
